212;D:\Programming\AP_Lab2\dataset\bay_horse\0212.jpg;dataset\bay_horse\0212.jpg;bay_horse
213;D:\Programming\AP_Lab2\dataset\bay_horse\0213.jpg;dataset\bay_horse\0213.jpg;bay_horse
214;D:\Programming\AP_Lab2\dataset\bay_horse\0214.jpg;dataset\bay_horse\0214.jpg;bay_horse
215;D:\Programming\AP_Lab2\dataset\bay_horse\0215.jpg;dataset\bay_horse\0215.jpg;bay_horse
216;D:\Programming\AP_Lab2\dataset\bay_horse\0216.jpg;dataset\bay_horse\0216.jpg;bay_horse
217;D:\Programming\AP_Lab2\dataset\bay_horse\0217.jpg;dataset\bay_horse\0217.jpg;bay_horse
218;D:\Programming\AP_Lab2\dataset\bay_horse\0218.jpg;dataset\bay_horse\0218.jpg;bay_horse
219;D:\Programming\AP_Lab2\dataset\bay_horse\0219.jpg;dataset\bay_horse\0219.jpg;bay_horse
220;D:\Programming\AP_Lab2\dataset\bay_horse\0220.jpg;dataset\bay_horse\0220.jpg;bay_horse
221;D:\Programming\AP_Lab2\dataset\bay_horse\0221.jpg;dataset\bay_horse\0221.jpg;bay_horse
222;D:\Programming\AP_Lab2\dataset\bay_horse\0222.jpg;dataset\bay_horse\0222.jpg;bay_horse
223;D:\Programming\AP_Lab2\dataset\bay_horse\0223.jpg;dataset\bay_horse\0223.jpg;bay_horse
224;D:\Programming\AP_Lab2\dataset\bay_horse\0224.jpg;dataset\bay_horse\0224.jpg;bay_horse
225;D:\Programming\AP_Lab2\dataset\bay_horse\0225.jpg;dataset\bay_horse\0225.jpg;bay_horse
226;D:\Programming\AP_Lab2\dataset\bay_horse\0226.jpg;dataset\bay_horse\0226.jpg;bay_horse
227;D:\Programming\AP_Lab2\dataset\bay_horse\0227.jpg;dataset\bay_horse\0227.jpg;bay_horse
228;D:\Programming\AP_Lab2\dataset\bay_horse\0228.jpg;dataset\bay_horse\0228.jpg;bay_horse
229;D:\Programming\AP_Lab2\dataset\bay_horse\0229.jpg;dataset\bay_horse\0229.jpg;bay_horse
230;D:\Programming\AP_Lab2\dataset\bay_horse\0230.jpg;dataset\bay_horse\0230.jpg;bay_horse
231;D:\Programming\AP_Lab2\dataset\bay_horse\0231.jpg;dataset\bay_horse\0231.jpg;bay_horse
232;D:\Programming\AP_Lab2\dataset\bay_horse\0232.jpg;dataset\bay_horse\0232.jpg;bay_horse
233;D:\Programming\AP_Lab2\dataset\bay_horse\0233.jpg;dataset\bay_horse\0233.jpg;bay_horse
234;D:\Programming\AP_Lab2\dataset\bay_horse\0234.jpg;dataset\bay_horse\0234.jpg;bay_horse
235;D:\Programming\AP_Lab2\dataset\bay_horse\0235.jpg;dataset\bay_horse\0235.jpg;bay_horse
236;D:\Programming\AP_Lab2\dataset\bay_horse\0236.jpg;dataset\bay_horse\0236.jpg;bay_horse
237;D:\Programming\AP_Lab2\dataset\bay_horse\0237.jpg;dataset\bay_horse\0237.jpg;bay_horse
238;D:\Programming\AP_Lab2\dataset\bay_horse\0238.jpg;dataset\bay_horse\0238.jpg;bay_horse
239;D:\Programming\AP_Lab2\dataset\bay_horse\0239.jpg;dataset\bay_horse\0239.jpg;bay_horse
240;D:\Programming\AP_Lab2\dataset\bay_horse\0240.jpg;dataset\bay_horse\0240.jpg;bay_horse
241;D:\Programming\AP_Lab2\dataset\bay_horse\0241.jpg;dataset\bay_horse\0241.jpg;bay_horse
242;D:\Programming\AP_Lab2\dataset\bay_horse\0242.jpg;dataset\bay_horse\0242.jpg;bay_horse
243;D:\Programming\AP_Lab2\dataset\bay_horse\0243.jpg;dataset\bay_horse\0243.jpg;bay_horse
244;D:\Programming\AP_Lab2\dataset\bay_horse\0244.jpg;dataset\bay_horse\0244.jpg;bay_horse
